date,open,high,low,close,volume,year,month,day,day_of_week,quarter
2020-07-27,309.66,330.7,309.66,321.51,0,2020,7,27,0,3
2020-07-26,303.69,316.39,300.27,309.64,0,2020,7,26,6,3
2020-07-25,279.03,306.74,279.03,304.06,0,2020,7,25,5,3
2020-07-24,274.72,286.19,269.24,279.22,0,2020,7,24,4,3
2020-07-23,262.39,277.58,261.05,274.69,0,2020,7,23,3,3
2020-07-22,245.04,262.99,242.48,262.19,0,2020,7,22,2,3
2020-07-21,236.3,246.19,235.68,245.02,0,2020,7,21,1,3
2020-07-20,238.49,239.58,234.85,236.15,0,2020,7,20,0,3
2020-07-19,235.46,239.16,233.28,238.49,0,2020,7,19,6,3
2020-07-18,232.86,236.54,232.32,235.48,0,2020,7,18,5,3
2020-07-17,233.69,234.42,232.11,232.77,0,2020,7,17,4,3
2020-07-16,238.45,239.01,231.62,233.64,0,2020,7,16,3,3
2020-07-15,240.14,241.4,237.1,238.42,0,2020,7,15,2,3
2020-07-14,239.98,242.0,237.8,240.21,0,2020,7,14,1,3
2020-07-13,242.18,244.31,238.23,239.6,0,2020,7,13,0,3
2020-07-12,239.46,243.31,237.77,242.13,0,2020,7,12,6,3
2020-07-11,241.04,241.53,238.33,239.46,0,2020,7,11,5,3
2020-07-10,242.87,242.88,236.73,240.98,0,2020,7,10,4,3
2020-07-09,246.75,247.29,239.9,243.02,0,2020,7,9,3,3
2020-07-08,239.16,248.31,238.4,246.67,0,2020,7,8,2,3
2020-07-07,240.97,242.68,234.22,239.08,0,2020,7,7,1,3
2020-07-06,227.69,242.13,227.03,241.51,0,2020,7,6,0,3
2020-07-05,228.98,229.86,224.54,227.66,0,2020,7,5,6,3
2020-07-04,225.29,230.05,225.13,229.07,0,2020,7,4,5,3
2020-07-03,229.32,229.63,224.91,225.39,0,2020,7,3,4,3
2020-07-02,231.29,232.4,225.46,229.39,0,2020,7,2,3,3
2020-07-01,226.13,232.76,224.84,231.11,0,2020,7,1,2,3
2020-06-30,227.97,229.48,224.82,226.32,0,2020,6,30,1,2
2020-06-29,225.36,229.9,222.25,228.19,0,2020,6,29,0,2
2020-06-28,222.91,228.6,219.47,225.35,0,2020,6,28,6,2
2020-06-27,229.63,232.49,220.56,222.96,0,2020,6,27,5,2
2020-06-26,232.88,233.9,229.26,229.67,0,2020,6,26,4,2
2020-06-25,235.7,236.05,230.3,232.94,0,2020,6,25,3,2
2020-06-24,244.19,248.51,232.81,235.77,0,2020,6,24,2,2
2020-06-23,242.54,244.86,239.76,244.14,0,2020,6,23,1,2
2020-06-22,229.0,243.78,228.93,242.53,0,2020,6,22,0,2
2020-06-21,229.22,232.36,228.49,228.99,0,2020,6,21,6,2
2020-06-20,226.98,231.45,226.64,229.27,0,2020,6,20,5,2
2020-06-19,231.95,232.15,226.8,227.14,0,2020,6,19,4,2
2020-06-18,232.9,234.57,228.95,232.1,0,2020,6,18,3,2
2020-06-17,234.49,235.95,229.34,233.03,0,2020,6,17,2,2
2020-06-16,229.76,236.39,228.43,234.42,0,2020,6,16,1,2
2020-06-15,234.06,234.24,221.24,229.93,0,2020,6,15,0,2
2020-06-14,238.97,239.1,232.96,234.11,0,2020,6,14,6,2
2020-06-13,237.54,239.19,235.89,238.91,0,2020,6,13,5,2
2020-06-12,231.63,239.35,229.65,237.49,0,2020,6,12,4,2
2020-06-11,247.55,249.89,229.94,231.7,0,2020,6,11,3,2
2020-06-10,244.82,248.65,242.82,247.44,0,2020,6,10,2,2
2020-06-09,246.18,248.34,242.34,244.91,0,2020,6,9,1,2
2020-06-08,245.18,246.64,241.54,246.31,0,2020,6,8,0,2
2020-06-07,241.91,245.44,236.33,245.17,0,2020,6,7,6,2
2020-06-06,241.2,245.98,239.72,241.93,0,2020,6,6,5,2
2020-06-05,244.35,247.33,240.68,241.22,0,2020,6,5,4,2
2020-06-04,244.11,245.93,236.77,244.43,0,2020,6,4,3,2
2020-06-03,237.4,244.18,235.46,244.18,0,2020,6,3,2,2
2020-06-02,246.83,252.22,233.23,237.22,0,2020,6,2,1,2
2020-06-01,230.86,248.24,230.49,246.99,0,2020,6,1,0,2
2020-05-31,242.35,244.05,230.05,230.98,0,2020,5,31,6,2
2020-05-30,220.72,243.94,218.74,242.35,0,2020,5,30,5,2
2020-05-29,219.93,224.22,218.24,220.68,0,2020,5,29,4,2
2020-05-28,208.89,220.28,206.24,219.84,0,2020,5,28,3,2
2020-05-27,201.89,208.86,201.79,208.86,0,2020,5,27,2,2
2020-05-26,205.26,205.75,200.26,201.9,0,2020,5,26,1,2
2020-05-25,201.98,206.36,200.67,205.32,0,2020,5,25,0,2
2020-05-24,208.72,210.6,202.37,202.37,0,2020,5,24,6,2
